"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2012-01-24",DKI3 (Jagakarsa),24,,4,7,26,3,26,O3,BAIK
"2012-01-25",DKI3 (Jagakarsa),31,,2,8,36,4,36,O3,BAIK
"2012-01-26",DKI3 (Jagakarsa),45,,2,13,43,5,45,PM10,BAIK
"2012-01-27",DKI3 (Jagakarsa),38,,1,13,62,6,62,O3,SEDANG
"2012-01-28",DKI3 (Jagakarsa),25,,1,7,47,2,47,O3,BAIK
"2012-01-29",DKI3 (Jagakarsa),16,,,5,26,2,26,O3,BAIK
"2012-01-30",DKI3 (Jagakarsa),17,,1,6,24,3,24,O3,BAIK
"2012-01-31",DKI3 (Jagakarsa),19,,,12,26,4,26,O3,BAIK
"2012-07-01",DKI3 (Jagakarsa),46,,5,11,81,8,81,O3,SEDANG
"2012-07-02",DKI3 (Jagakarsa),51,,5,14,80,11,80,O3,SEDANG
"2012-07-03",DKI3 (Jagakarsa),56,,6,17,72,11,72,O3,SEDANG
"2012-07-04",DKI3 (Jagakarsa),57,,6,10,98,8,98,O3,SEDANG
"2012-07-05",DKI3 (Jagakarsa),51,,5,11,82,15,82,O3,SEDANG
"2012-07-06",DKI3 (Jagakarsa),57,,6,11,77,9,77,O3,SEDANG
"2012-07-07",DKI3 (Jagakarsa),71,,7,16,90,12,90,O3,SEDANG
"2012-07-08",DKI3 (Jagakarsa),71,,5,34,112,11,112,O3,TIDAK SEHAT
"2012-07-09",DKI3 (Jagakarsa),59,,5,12,125,15,125,O3,TIDAK SEHAT
"2012-07-10",DKI3 (Jagakarsa),73,,7,21,119,23,119,O3,TIDAK SEHAT
"2012-07-11",DKI3 (Jagakarsa),83,,,,,,83,PM10,SEDANG
"2012-07-12",DKI3 (Jagakarsa),51,,,,,,51,PM10,SEDANG
"2012-07-13",DKI3 (Jagakarsa),48,,5,12,71,7,71,O3,SEDANG
"2012-07-14",DKI3 (Jagakarsa),58,,5,29,94,12,94,O3,SEDANG
"2012-07-15",DKI3 (Jagakarsa),72,,5,36,84,13,84,O3,SEDANG
"2012-07-16",DKI3 (Jagakarsa),62,,5,22,92,11,92,O3,SEDANG
"2012-07-17",DKI3 (Jagakarsa),42,,5,7,72,6,72,O3,SEDANG
"2012-07-18",DKI3 (Jagakarsa),39,,4,10,87,7,87,O3,SEDANG
"2012-07-19",DKI3 (Jagakarsa),65,,6,33,113,16,113,O3,TIDAK SEHAT
"2012-07-20",DKI3 (Jagakarsa),45,,6,16,60,9,60,O3,SEDANG
"2012-07-21",DKI3 (Jagakarsa),52,,6,10,113,8,113,O3,TIDAK SEHAT
"2012-07-22",DKI3 (Jagakarsa),52,,5,12,72,8,72,O3,SEDANG
"2012-07-23",DKI3 (Jagakarsa),46,,6,14,99,11,99,O3,SEDANG
"2012-07-24",DKI3 (Jagakarsa),52,,6,16,141,11,141,O3,TIDAK SEHAT
"2012-07-25",DKI3 (Jagakarsa),49,,9,18,93,10,93,O3,SEDANG
"2012-07-26",DKI3 (Jagakarsa),70,,10,35,148,17,148,O3,TIDAK SEHAT
"2012-07-27",DKI3 (Jagakarsa),55,,9,11,94,8,94,O3,SEDANG
"2012-07-28",DKI3 (Jagakarsa),51,,10,13,104,16,104,O3,TIDAK SEHAT
"2012-07-29",DKI3 (Jagakarsa),44,,9,11,93,16,93,O3,SEDANG
"2012-07-30",DKI3 (Jagakarsa),52,,9,12,69,9,69,O3,SEDANG
"2012-07-31",DKI3 (Jagakarsa),45,,9,10,87,20,87,O3,SEDANG
"2012-06-01",DKI3 (Jagakarsa),39,,,50,56,8,56,O3,SEDANG
"2012-06-02",DKI3 (Jagakarsa),48,,,12,80,8,80,O3,SEDANG
"2012-06-03",DKI3 (Jagakarsa),,,,19,80,14,80,O3,SEDANG
"2012-06-04",DKI3 (Jagakarsa),,,,20,57,13,57,O3,SEDANG
"2012-06-05",DKI3 (Jagakarsa),,,,22,65,18,65,O3,SEDANG
"2012-06-06",DKI3 (Jagakarsa),61,,5,22,56,14,61,PM10,SEDANG
"2012-06-07",DKI3 (Jagakarsa),28,,3,13,115,9,115,O3,TIDAK SEHAT
"2012-06-08",DKI3 (Jagakarsa),53,,4,22,132,10,132,O3,TIDAK SEHAT
"2012-06-09",DKI3 (Jagakarsa),38,,4,19,133,13,133,O3,TIDAK SEHAT
"2012-06-10",DKI3 (Jagakarsa),62,,5,26,100,14,100,O3,SEDANG
"2012-06-11",DKI3 (Jagakarsa),70,,5,25,119,12,119,O3,TIDAK SEHAT
"2012-06-12",DKI3 (Jagakarsa),55,,5,24,86,11,86,O3,SEDANG
"2012-06-13",DKI3 (Jagakarsa),,,8,9,93,6,93,O3,SEDANG
"2012-06-14",DKI3 (Jagakarsa),68,,10,35,148,17,148,O3,TIDAK SEHAT
"2012-06-15",DKI3 (Jagakarsa),55,,9,11,94,8,94,O3,SEDANG
"2012-06-16",DKI3 (Jagakarsa),51,,10,13,104,16,104,O3,TIDAK SEHAT
"2012-06-17",DKI3 (Jagakarsa),47,,9,11,93,16,93,O3,SEDANG
"2012-06-18",DKI3 (Jagakarsa),52,,9,12,69,9,69,O3,SEDANG
"2012-06-19",DKI3 (Jagakarsa),45,,9,10,87,20,87,O3,SEDANG
"2012-06-20",DKI3 (Jagakarsa),72,,9,15,85,10,85,O3,SEDANG
"2012-06-21",DKI3 (Jagakarsa),67,,7,11,107,8,107,O3,TIDAK SEHAT
"2012-06-22",DKI3 (Jagakarsa),64,,5,11,86,9,86,O3,SEDANG
"2012-06-23",DKI3 (Jagakarsa),64,,5,21,78,8,78,O3,SEDANG
"2012-06-24",DKI3 (Jagakarsa),61,,5,18,73,10,73,O3,SEDANG
"2012-06-25",DKI3 (Jagakarsa),63,,5,14,80,9,80,O3,SEDANG
"2012-06-26",DKI3 (Jagakarsa),59,,6,10,60,10,60,O3,SEDANG
"2012-06-27",DKI3 (Jagakarsa),61,,6,9,78,10,78,O3,SEDANG
"2012-06-28",DKI3 (Jagakarsa),63,,7,14,135,22,135,O3,TIDAK SEHAT
"2012-06-29",DKI3 (Jagakarsa),63,,7,16,115,16,115,O3,TIDAK SEHAT
"2012-06-30",DKI3 (Jagakarsa),59,,5,19,87,13,87,O3,SEDANG
"2012-03-01",DKI3 (Jagakarsa),73,,1,42,47,11,73,PM10,SEDANG
"2012-03-02",DKI3 (Jagakarsa),56,,2,29,39,9,56,PM10,SEDANG
"2012-03-03",DKI3 (Jagakarsa),33,,1,17,34,6,34,O3,BAIK
"2012-03-04",DKI3 (Jagakarsa),46,,1,14,36,5,46,PM10,BAIK
"2012-03-05",DKI3 (Jagakarsa),35,,2,30,26,7,35,PM10,BAIK
"2012-03-06",DKI3 (Jagakarsa),32,,2,12,77,7,77,O3,SEDANG
"2012-03-07",DKI3 (Jagakarsa),54,,4,26,45,10,54,PM10,SEDANG
"2012-03-08",DKI3 (Jagakarsa),22,,1,7,32,2,32,O3,BAIK
"2012-03-09",DKI3 (Jagakarsa),22,,1,5,33,3,33,O3,BAIK
"2012-03-10",DKI3 (Jagakarsa),25,,1,22,37,7,37,O3,BAIK
"2012-03-11",DKI3 (Jagakarsa),22,,2,7,30,3,30,O3,BAIK
"2012-03-12",DKI3 (Jagakarsa),31,,2,11,53,6,53,O3,SEDANG
"2012-03-13",DKI3 (Jagakarsa),60,,4,20,57,8,60,PM10,SEDANG
"2012-03-14",DKI3 (Jagakarsa),35,,3,8,40,4,40,O3,BAIK
"2012-03-15",DKI3 (Jagakarsa),42,,3,8,50,5,50,O3,BAIK
"2012-03-16",DKI3 (Jagakarsa),44,,3,13,55,8,55,O3,SEDANG
"2012-03-17",DKI3 (Jagakarsa),44,,3,8,58,4,58,O3,SEDANG
"2012-03-18",DKI3 (Jagakarsa),37,,3,6,53,3,53,O3,SEDANG
"2012-03-19",DKI3 (Jagakarsa),42,,2,12,47,4,47,O3,BAIK
"2012-03-20",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2012-03-21",DKI3 (Jagakarsa),27,,1,6,17,4,27,PM10,BAIK
"2012-03-22",DKI3 (Jagakarsa),35,,1,10,17,4,35,PM10,BAIK
"2012-03-23",DKI3 (Jagakarsa),52,,1,12,20,3,52,PM10,SEDANG
"2012-03-24",DKI3 (Jagakarsa),59,,2,17,20,4,59,PM10,SEDANG
"2012-03-25",DKI3 (Jagakarsa),55,,2,17,27,5,55,PM10,SEDANG
"2012-03-26",DKI3 (Jagakarsa),51,,4,12,40,7,51,PM10,SEDANG
"2012-03-27",DKI3 (Jagakarsa),63,,4,25,54,12,63,PM10,SEDANG
"2012-03-28",DKI3 (Jagakarsa),70,,2,34,60,15,70,PM10,SEDANG
"2012-03-29",DKI3 (Jagakarsa),37,,1,16,38,7,38,O3,BAIK
"2012-03-30",DKI3 (Jagakarsa),29,,3,13,77,7,77,O3,SEDANG
"2012-03-31",DKI3 (Jagakarsa),54,,3,15,91,9,91,O3,SEDANG
"2012-05-01",DKI3 (Jagakarsa),39,,4,17,66,17,66,O3,SEDANG
"2012-05-02",DKI3 (Jagakarsa),53,,5,26,123,11,123,O3,TIDAK SEHAT
"2012-05-03",DKI3 (Jagakarsa),46,,3,17,106,10,106,O3,TIDAK SEHAT
"2012-05-04",DKI3 (Jagakarsa),34,,4,13,74,10,74,O3,SEDANG
"2012-05-05",DKI3 (Jagakarsa),67,,4,31,103,15,103,O3,TIDAK SEHAT
"2012-05-06",DKI3 (Jagakarsa),49,,2,17,86,7,86,O3,SEDANG
"2012-05-07",DKI3 (Jagakarsa),36,,3,14,81,11,81,O3,SEDANG
"2012-05-08",DKI3 (Jagakarsa),64,,4,61,90,11,90,O3,SEDANG
"2012-05-09",DKI3 (Jagakarsa),58,,4,22,95,10,95,O3,SEDANG
"2012-05-10",DKI3 (Jagakarsa),68,,4,38,95,12,95,O3,SEDANG
"2012-05-11",DKI3 (Jagakarsa),45,,4,11,130,10,130,O3,TIDAK SEHAT
"2012-05-12",DKI3 (Jagakarsa),54,,6,17,117,16,117,O3,TIDAK SEHAT
"2012-05-13",DKI3 (Jagakarsa),54,,5,11,129,6,129,O3,TIDAK SEHAT
"2012-05-14",DKI3 (Jagakarsa),49,,4,8,65,5,65,O3,SEDANG
"2012-05-15",DKI3 (Jagakarsa),29,,2,15,43,8,43,O3,BAIK
"2012-05-16",DKI3 (Jagakarsa),57,,,22,65,14,65,O3,SEDANG
"2012-05-17",DKI3 (Jagakarsa),63,,,30,63,9,63,PM10,SEDANG
"2012-05-18",DKI3 (Jagakarsa),43,,,12,81,12,81,O3,SEDANG
"2012-05-19",DKI3 (Jagakarsa),42,,,31,42,10,42,PM10,BAIK
"2012-05-20",DKI3 (Jagakarsa),50,,,18,53,9,53,O3,SEDANG
"2012-05-21",DKI3 (Jagakarsa),42,,,15,111,9,111,O3,TIDAK SEHAT
"2012-05-22",DKI3 (Jagakarsa),38,,,11,70,8,70,O3,SEDANG
"2012-05-23",DKI3 (Jagakarsa),57,,,22,96,28,96,O3,SEDANG
"2012-05-24",DKI3 (Jagakarsa),44,,,12,72,12,72,O3,SEDANG
"2012-05-25",DKI3 (Jagakarsa),47,,,13,89,13,89,O3,SEDANG
"2012-05-26",DKI3 (Jagakarsa),53,,,14,65,14,65,O3,SEDANG
"2012-05-27",DKI3 (Jagakarsa),55,,,21,48,11,55,PM10,SEDANG
"2012-05-28",DKI3 (Jagakarsa),53,,,17,59,11,59,O3,SEDANG
"2012-05-29",DKI3 (Jagakarsa),63,,,38,121,9,121,O3,TIDAK SEHAT
"2012-05-30",DKI3 (Jagakarsa),48,,,9,89,7,89,O3,SEDANG
"2012-05-31",DKI3 (Jagakarsa),62,,,40,53,13,62,PM10,SEDANG
"2012-11-01",DKI3 (Jagakarsa),23,,8,12,90,6,90,O3,SEDANG
"2012-11-02",DKI3 (Jagakarsa),29,,7,14,100,10,100,O3,SEDANG
"2012-11-03",DKI3 (Jagakarsa),43,,7,23,129,24,129,O3,TIDAK SEHAT
"2012-11-04",DKI3 (Jagakarsa),37,,7,23,134,9,134,O3,TIDAK SEHAT
"2012-11-05",DKI3 (Jagakarsa),20,,6,23,77,12,77,O3,SEDANG
"2012-11-06",DKI3 (Jagakarsa),20,,7,10,113,14,113,O3,TIDAK SEHAT
"2012-11-07",DKI3 (Jagakarsa),19,,7,15,128,16,128,O3,TIDAK SEHAT
"2012-11-08",DKI3 (Jagakarsa),15,,7,8,83,6,83,O3,SEDANG
"2012-11-09",DKI3 (Jagakarsa),18,,6,8,77,8,77,O3,SEDANG
"2012-11-10",DKI3 (Jagakarsa),16,,6,19,105,9,105,O3,TIDAK SEHAT
"2012-11-11",DKI3 (Jagakarsa),26,,7,6,108,6,108,O3,TIDAK SEHAT
"2012-11-12",DKI3 (Jagakarsa),16,,7,11,74,5,74,O3,SEDANG
"2012-11-13",DKI3 (Jagakarsa),19,,7,12,71,8,71,O3,SEDANG
"2012-11-14",DKI3 (Jagakarsa),31,,8,22,85,10,85,O3,SEDANG
"2012-11-15",DKI3 (Jagakarsa),18,,7,28,77,9,77,O3,SEDANG
"2012-11-16",DKI3 (Jagakarsa),18,,7,15,90,9,90,O3,SEDANG
"2012-11-17",DKI3 (Jagakarsa),18,,7,8,85,8,85,O3,SEDANG
"2012-11-18",DKI3 (Jagakarsa),19,,6,4,57,6,57,O3,SEDANG
"2012-11-19",DKI3 (Jagakarsa),14,,7,11,51,6,51,O3,SEDANG
"2012-11-20",DKI3 (Jagakarsa),16,,7,10,90,11,90,O3,SEDANG
"2012-11-21",DKI3 (Jagakarsa),25,,7,25,131,14,131,O3,TIDAK SEHAT
"2012-11-22",DKI3 (Jagakarsa),35,,7,12,84,11,84,O3,SEDANG
"2012-11-23",DKI3 (Jagakarsa),16,,7,8,91,8,91,O3,SEDANG
"2012-11-24",DKI3 (Jagakarsa),15,,6,7,88,8,88,O3,SEDANG
"2012-11-25",DKI3 (Jagakarsa),16,,7,23,46,10,46,O3,BAIK
"2012-11-26",DKI3 (Jagakarsa),19,,8,10,49,11,49,O3,BAIK
"2012-11-27",DKI3 (Jagakarsa),17,,8,20,63,11,63,O3,SEDANG
"2012-11-28",DKI3 (Jagakarsa),20,,7,6,81,7,81,O3,SEDANG
"2012-11-29",DKI3 (Jagakarsa),21,,8,6,165,9,165,O3,TIDAK SEHAT
"2012-11-30",DKI3 (Jagakarsa),12,,7,8,,10,12,PM10,BAIK
"2012-10-01",DKI3 (Jagakarsa),59,,10,9,92,9,92,O3,SEDANG
"2012-10-02",DKI3 (Jagakarsa),66,,9,10,157,8,157,O3,TIDAK SEHAT
"2012-10-03",DKI3 (Jagakarsa),46,,10,9,158,9,158,O3,TIDAK SEHAT
"2012-10-04",DKI3 (Jagakarsa),51,,9,12,118,13,118,O3,TIDAK SEHAT
"2012-10-05",DKI3 (Jagakarsa),45,,9,10,93,11,93,O3,SEDANG
"2012-10-06",DKI3 (Jagakarsa),43,,10,11,94,7,94,O3,SEDANG
"2012-10-07",DKI3 (Jagakarsa),32,,9,7,89,6,89,O3,SEDANG
"2012-10-08",DKI3 (Jagakarsa),33,,9,8,148,8,148,O3,TIDAK SEHAT
"2012-10-09",DKI3 (Jagakarsa),43,,9,10,163,9,163,O3,TIDAK SEHAT
"2012-10-10",DKI3 (Jagakarsa),37,,10,8,137,7,137,O3,TIDAK SEHAT
"2012-10-11",DKI3 (Jagakarsa),46,,9,9,191,7,191,O3,TIDAK SEHAT
"2012-10-12",DKI3 (Jagakarsa),57,,8,8,148,8,148,O3,TIDAK SEHAT
"2012-10-13",DKI3 (Jagakarsa),66,,7,15,,10,66,PM10,SEDANG
"2012-10-14",DKI3 (Jagakarsa),54,,,10,,8,54,PM10,SEDANG
"2012-10-15",DKI3 (Jagakarsa),59,,,9,,6,59,PM10,SEDANG
"2012-10-16",DKI3 (Jagakarsa),51,,,7,,7,51,PM10,SEDANG
"2012-10-17",DKI3 (Jagakarsa),61,,,23,,11,61,PM10,SEDANG
"2012-10-18",DKI3 (Jagakarsa),54,,,19,,8,54,PM10,SEDANG
"2012-10-19",DKI3 (Jagakarsa),31,,,5,274,6,274,O3,SANGAT TIDAK SEHAT
"2012-10-20",DKI3 (Jagakarsa),48,,7,24,204,8,204,O3,SANGAT TIDAK SEHAT
"2012-10-21",DKI3 (Jagakarsa),49,,8,38,158,9,158,O3,TIDAK SEHAT
"2012-10-22",DKI3 (Jagakarsa),32,,7,15,108,6,108,O3,TIDAK SEHAT
"2012-10-23",DKI3 (Jagakarsa),36,,8,10,150,8,150,O3,TIDAK SEHAT
"2012-10-24",DKI3 (Jagakarsa),40,,9,18,92,19,92,O3,SEDANG
"2012-10-25",DKI3 (Jagakarsa),40,,8,8,105,10,105,O3,TIDAK SEHAT
"2012-10-26",DKI3 (Jagakarsa),37,,7,18,76,16,76,O3,SEDANG
"2012-10-27",DKI3 (Jagakarsa),37,,7,9,58,11,58,O3,SEDANG
"2012-10-28",DKI3 (Jagakarsa),29,,7,25,72,9,72,O3,SEDANG
"2012-10-29",DKI3 (Jagakarsa),37,,7,22,69,10,69,O3,SEDANG
"2012-10-30",DKI3 (Jagakarsa),24,,7,15,82,7,82,O3,SEDANG
"2012-10-31",DKI3 (Jagakarsa),25,,7,10,116,8,116,O3,TIDAK SEHAT
"2012-09-01",DKI3 (Jagakarsa),18,,8,8,99,7,99,O3,SEDANG
"2012-09-02",DKI3 (Jagakarsa),40,,10,9,127,13,127,O3,TIDAK SEHAT
"2012-09-03",DKI3 (Jagakarsa),43,,9,17,97,15,97,O3,SEDANG
"2012-09-04",DKI3 (Jagakarsa),45,,10,11,89,9,89,O3,SEDANG
"2012-09-05",DKI3 (Jagakarsa),40,,10,11,101,9,101,O3,TIDAK SEHAT
"2012-09-06",DKI3 (Jagakarsa),31,,10,9,119,11,119,O3,TIDAK SEHAT
"2012-09-07",DKI3 (Jagakarsa),49,,10,10,109,11,109,O3,TIDAK SEHAT
"2012-09-08",DKI3 (Jagakarsa),37,,10,20,65,11,65,O3,SEDANG
"2012-09-09",DKI3 (Jagakarsa),33,,9,14,89,8,89,O3,SEDANG
"2012-09-10",DKI3 (Jagakarsa),45,,9,23,122,13,122,O3,TIDAK SEHAT
"2012-09-11",DKI3 (Jagakarsa),20,,10,11,175,15,175,O3,TIDAK SEHAT
"2012-09-12",DKI3 (Jagakarsa),29,,10,10,167,9,167,O3,TIDAK SEHAT
"2012-09-13",DKI3 (Jagakarsa),45,,10,12,79,15,79,O3,SEDANG
"2012-09-14",DKI3 (Jagakarsa),29,,10,7,144,7,144,O3,TIDAK SEHAT
"2012-09-15",DKI3 (Jagakarsa),62,,11,14,182,16,182,O3,TIDAK SEHAT
"2012-09-16",DKI3 (Jagakarsa),59,,10,25,171,12,171,O3,TIDAK SEHAT
"2012-09-17",DKI3 (Jagakarsa),60,,9,27,114,13,114,O3,TIDAK SEHAT
"2012-09-18",DKI3 (Jagakarsa),47,,9,11,94,16,94,O3,SEDANG
"2012-09-19",DKI3 (Jagakarsa),62,,9,10,89,16,89,O3,SEDANG
"2012-09-20",DKI3 (Jagakarsa),47,,9,6,124,14,124,O3,TIDAK SEHAT
"2012-09-21",DKI3 (Jagakarsa),54,,9,10,115,12,115,O3,TIDAK SEHAT
"2012-09-22",DKI3 (Jagakarsa),52,,9,12,135,8,135,O3,TIDAK SEHAT
"2012-09-23",DKI3 (Jagakarsa),59,,10,7,92,8,92,O3,SEDANG
"2012-09-24",DKI3 (Jagakarsa),50,,8,,97,6,97,O3,SEDANG
"2012-09-25",DKI3 (Jagakarsa),51,,9,9,97,10,97,O3,SEDANG
"2012-09-26",DKI3 (Jagakarsa),47,,9,6,117,7,117,O3,TIDAK SEHAT
"2012-09-27",DKI3 (Jagakarsa),50,,9,6,104,6,104,O3,TIDAK SEHAT
"2012-09-28",DKI3 (Jagakarsa),49,,10,7,88,14,88,O3,SEDANG
"2012-09-29",DKI3 (Jagakarsa),51,,11,17,106,12,106,O3,TIDAK SEHAT
"2012-09-30",DKI3 (Jagakarsa),55,,10,10,95,8,95,O3,SEDANG
"2013-08-01",DKI3 (Jagakarsa),42,,10,27,104,9,104,O3,TIDAK SEHAT
"2013-08-02",DKI3 (Jagakarsa),25,,9,37,75,12,75,O3,SEDANG
"2013-08-03",DKI3 (Jagakarsa),38,,6,33,64,9,64,O3,SEDANG
"2013-08-04",DKI3 (Jagakarsa),26,,6,38,75,12,75,O3,SEDANG
"2013-08-05",DKI3 (Jagakarsa),32,,5,25,56,6,56,O3,SEDANG
"2013-08-06",DKI3 (Jagakarsa),34,,6,59,72,7,72,O3,SEDANG
"2013-08-07",DKI3 (Jagakarsa),26,,5,22,83,8,83,O3,SEDANG
"2013-08-08",DKI3 (Jagakarsa),17,,5,47,75,7,75,O3,SEDANG
"2013-08-09",DKI3 (Jagakarsa),20,,5,28,60,8,60,O3,SEDANG
"2013-08-10",DKI3 (Jagakarsa),26,,5,36,73,11,73,O3,SEDANG
"2013-08-11",DKI3 (Jagakarsa),22,,7,32,79,6,79,O3,SEDANG
"2013-08-12",DKI3 (Jagakarsa),20,,5,17,110,15,110,O3,TIDAK SEHAT
"2013-08-13",DKI3 (Jagakarsa),22,,5,39,119,10,119,O3,TIDAK SEHAT
"2013-08-14",DKI3 (Jagakarsa),28,,7,19,115,7,115,O3,TIDAK SEHAT
"2013-08-15",DKI3 (Jagakarsa),21,,6,25,59,9,59,O3,SEDANG
"2013-08-16",DKI3 (Jagakarsa),22,,7,27,65,7,65,O3,SEDANG
"2013-08-17",DKI3 (Jagakarsa),25,,6,34,66,6,66,O3,SEDANG
"2013-08-18",DKI3 (Jagakarsa),15,,6,18,66,5,66,O3,SEDANG
"2013-08-19",DKI3 (Jagakarsa),17,,5,32,62,7,62,O3,SEDANG
"2013-08-20",DKI3 (Jagakarsa),23,,7,23,110,8,110,O3,TIDAK SEHAT
"2013-08-21",DKI3 (Jagakarsa),17,,8,24,107,8,107,O3,TIDAK SEHAT
"2013-08-22",DKI3 (Jagakarsa),30,,7,29,76,7,76,O3,SEDANG
"2013-08-23",DKI3 (Jagakarsa),34,,8,39,87,10,87,O3,SEDANG
"2013-08-24",DKI3 (Jagakarsa),35,,7,40,76,9,76,O3,SEDANG
"2013-08-25",DKI3 (Jagakarsa),25,,8,26,64,9,64,O3,SEDANG
"2013-08-26",DKI3 (Jagakarsa),25,,7,22,63,8,63,O3,SEDANG
"2013-08-27",DKI3 (Jagakarsa),22,,8,23,81,8,81,O3,SEDANG
"2013-08-28",DKI3 (Jagakarsa),20,,7,28,101,7,101,O3,TIDAK SEHAT
"2013-08-29",DKI3 (Jagakarsa),22,,8,22,71,9,71,O3,SEDANG
"2013-08-30",DKI3 (Jagakarsa),19,,7,34,67,9,67,O3,SEDANG
"2013-08-31",DKI3 (Jagakarsa),14,,6,27,81,9,81,O3,SEDANG
"2013-04-01",DKI3 (Jagakarsa),32,,2,19,60,10,60,O3,SEDANG
"2013-04-02",DKI3 (Jagakarsa),41,,2,25,92,12,92,O3,SEDANG
"2013-04-03",DKI3 (Jagakarsa),35,,3,13,78,10,78,O3,SEDANG
"2013-04-04",DKI3 (Jagakarsa),42,,2,13,114,8,114,O3,TIDAK SEHAT
"2013-04-05",DKI3 (Jagakarsa),31,,2,13,43,12,43,O3,BAIK
"2013-04-06",DKI3 (Jagakarsa),29,,2,9,74,6,74,O3,SEDANG
"2013-04-07",DKI3 (Jagakarsa),25,,1,7,52,4,52,O3,SEDANG
"2013-04-08",DKI3 (Jagakarsa),48,,3,20,146,8,146,O3,TIDAK SEHAT
"2013-04-09",DKI3 (Jagakarsa),51,,2,18,120,10,120,O3,TIDAK SEHAT
"2013-04-10",DKI3 (Jagakarsa),37,,3,18,99,7,99,O3,SEDANG
"2013-04-11",DKI3 (Jagakarsa),23,,2,25,44,6,44,O3,BAIK
"2013-04-12",DKI3 (Jagakarsa),28,,2,13,41,4,41,O3,BAIK
"2013-04-13",DKI3 (Jagakarsa),22,,2,8,20,4,22,PM10,BAIK
"2013-04-14",DKI3 (Jagakarsa),24,,2,7,31,3,31,O3,BAIK
"2013-04-15",DKI3 (Jagakarsa),24,,2,7,29,4,29,O3,BAIK
"2013-04-16",DKI3 (Jagakarsa),22,,2,11,36,5,36,O3,BAIK
"2013-04-17",DKI3 (Jagakarsa),26,,3,19,125,8,125,O3,TIDAK SEHAT
"2013-04-18",DKI3 (Jagakarsa),28,,2,7,111,10,111,O3,TIDAK SEHAT
"2013-04-19",DKI3 (Jagakarsa),33,,3,19,94,9,94,O3,SEDANG
"2013-04-20",DKI3 (Jagakarsa),27,,4,22,97,13,97,O3,SEDANG
"2013-04-21",DKI3 (Jagakarsa),55,,4,20,104,17,104,O3,TIDAK SEHAT
"2013-04-22",DKI3 (Jagakarsa),31,,2,10,55,9,55,O3,SEDANG
"2013-04-23",DKI3 (Jagakarsa),32,,4,20,73,10,73,O3,SEDANG
"2013-04-24",DKI3 (Jagakarsa),47,,5,17,50,12,50,O3,BAIK
"2013-04-25",DKI3 (Jagakarsa),63,,5,,89,7,89,O3,SEDANG
"2013-04-26",DKI3 (Jagakarsa),50,,4,24,80,11,80,O3,SEDANG
"2013-04-27",DKI3 (Jagakarsa),45,,4,10,71,8,71,O3,SEDANG
"2013-04-28",DKI3 (Jagakarsa),41,,4,11,52,9,52,O3,SEDANG
"2013-04-29",DKI3 (Jagakarsa),32,,4,8,51,10,51,O3,SEDANG
"2013-04-30",DKI3 (Jagakarsa),41,,6,8,67,8,67,O3,SEDANG
"2013-12-01",DKI3 (Jagakarsa),31,,10,26,85,14,85,O3,SEDANG
"2013-12-02",DKI3 (Jagakarsa),18,,8,29,66,5,66,O3,SEDANG
"2013-12-03",DKI3 (Jagakarsa),23,,9,30,79,9,79,O3,SEDANG
"2013-12-04",DKI3 (Jagakarsa),19,,8,32,44,6,44,O3,BAIK
"2013-12-05",DKI3 (Jagakarsa),16,,11,22,108,11,108,O3,TIDAK SEHAT
"2013-12-06",DKI3 (Jagakarsa),21,,8,27,87,10,87,O3,SEDANG
"2013-12-07",DKI3 (Jagakarsa),32,,10,27,47,,47,O3,BAIK
"2013-12-08",DKI3 (Jagakarsa),21,,11,32,82,,82,O3,SEDANG
"2013-12-09",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2013-12-10",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2013-12-11",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2013-12-12",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2013-12-13",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2013-12-14",DKI3 (Jagakarsa),26,,,14,31,,31,O3,BAIK
"2013-12-15",DKI3 (Jagakarsa),26,,,51,67,,67,O3,SEDANG
"2013-12-16",DKI3 (Jagakarsa),19,,,22,66,,66,O3,SEDANG
"2013-12-17",DKI3 (Jagakarsa),15,,,16,97,,97,O3,SEDANG
"2013-12-18",DKI3 (Jagakarsa),49,,,65,74,12,74,O3,SEDANG
"2013-12-19",DKI3 (Jagakarsa),25,,,19,52,,52,O3,SEDANG
"2013-12-20",DKI3 (Jagakarsa),33,,6,18,43,,43,O3,BAIK
"2013-12-21",DKI3 (Jagakarsa),18,,5,12,17,,18,PM10,BAIK
"2013-12-22",DKI3 (Jagakarsa),19,,5,12,26,,26,O3,BAIK
"2013-12-23",DKI3 (Jagakarsa),19,,5,11,27,,27,O3,BAIK
"2013-12-24",DKI3 (Jagakarsa),14,,5,9,37,,37,O3,BAIK
"2013-12-25",DKI3 (Jagakarsa),26,,6,28,24,,28,CO,BAIK
"2013-12-26",DKI3 (Jagakarsa),37,,6,21,33,,37,PM10,BAIK
"2013-12-27",DKI3 (Jagakarsa),56,,6,61,48,,61,CO,SEDANG
