"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2013-02-14",DKI4 (Lubang Buaya),57,,2,24,77,13,77,O3,SEDANG
"2013-02-15",DKI4 (Lubang Buaya),54,,2,24,75,16,75,O3,SEDANG
"2013-02-16",DKI4 (Lubang Buaya),45,,1,12,67,6,67,O3,SEDANG
"2013-02-17",DKI4 (Lubang Buaya),32,,,10,55,5,55,O3,SEDANG
"2013-02-18",DKI4 (Lubang Buaya),32,,1,17,48,5,48,O3,BAIK
"2013-02-19",DKI4 (Lubang Buaya),29,,,13,47,6,47,O3,BAIK
"2013-02-20",DKI4 (Lubang Buaya),53,,1,42,67,9,67,O3,SEDANG
"2013-02-21",DKI4 (Lubang Buaya),46,,,44,71,19,71,O3,SEDANG
"2013-02-22",DKI4 (Lubang Buaya),34,,1,17,45,9,45,O3,BAIK
"2013-02-23",DKI4 (Lubang Buaya),35,,,14,69,7,69,O3,SEDANG
"2013-02-24",DKI4 (Lubang Buaya),58,,,50,57,10,58,PM10,SEDANG
"2013-02-25",DKI4 (Lubang Buaya),41,,,17,73,13,73,O3,SEDANG
"2013-02-26",DKI4 (Lubang Buaya),57,,,23,70,9,70,O3,SEDANG
"2013-02-27",DKI4 (Lubang Buaya),37,,,17,101,10,101,O3,TIDAK SEHAT
"2013-02-28",DKI4 (Lubang Buaya),33,,,8,42,6,42,O3,BAIK
"2013-01-01",DKI4 (Lubang Buaya),57,,,26,73,7,73,O3,SEDANG
"2013-01-02",DKI4 (Lubang Buaya),35,,,26,64,6,64,O3,SEDANG
"2013-01-03",DKI4 (Lubang Buaya),58,,,36,45,9,58,PM10,SEDANG
"2013-01-04",DKI4 (Lubang Buaya),39,,1,11,56,6,56,O3,SEDANG
"2013-01-05",DKI4 (Lubang Buaya),53,,,11,38,5,53,PM10,SEDANG
"2013-01-06",DKI4 (Lubang Buaya),32,,1,15,32,7,32,PM10,BAIK
"2013-01-07",DKI4 (Lubang Buaya),28,,,13,32,7,32,O3,BAIK
"2013-01-08",DKI4 (Lubang Buaya),33,,,25,31,6,33,PM10,BAIK
"2013-01-09",DKI4 (Lubang Buaya),21,,,9,32,5,32,O3,BAIK
"2013-01-10",DKI4 (Lubang Buaya),23,,,8,26,4,26,O3,BAIK
"2013-01-11",DKI4 (Lubang Buaya),39,,1,8,31,4,39,PM10,BAIK
"2013-01-12",DKI4 (Lubang Buaya),38,,2,11,50,6,50,O3,BAIK
"2013-01-13",DKI4 (Lubang Buaya),37,,,31,70,10,70,O3,SEDANG
"2013-01-14",DKI4 (Lubang Buaya),34,,,21,53,7,53,O3,SEDANG
"2013-01-15",DKI4 (Lubang Buaya),53,,,28,42,11,53,PM10,SEDANG
"2013-01-16",DKI4 (Lubang Buaya),54,,1,31,76,15,76,O3,SEDANG
"2013-01-17",DKI4 (Lubang Buaya),59,,,42,45,10,59,PM10,SEDANG
"2013-01-18",DKI4 (Lubang Buaya),48,,,29,60,15,60,O3,SEDANG
"2013-01-19",DKI4 (Lubang Buaya),73,,,78,70,16,78,CO,SEDANG
"2013-01-20",DKI4 (Lubang Buaya),39,,1,15,60,7,60,O3,SEDANG
"2013-01-21",DKI4 (Lubang Buaya),55,,2,23,56,10,56,O3,SEDANG
"2013-01-22",DKI4 (Lubang Buaya),61,,2,27,66,11,66,O3,SEDANG
"2013-01-23",DKI4 (Lubang Buaya),50,,1,34,48,9,50,PM10,BAIK
"2013-01-24",DKI4 (Lubang Buaya),29,,,14,60,8,60,O3,SEDANG
"2013-01-25",DKI4 (Lubang Buaya),43,,,22,48,9,48,O3,BAIK
"2013-01-26",DKI4 (Lubang Buaya),50,,1,50,68,8,68,O3,SEDANG
"2013-01-27",DKI4 (Lubang Buaya),51,,1,22,55,8,55,O3,SEDANG
"2013-01-28",DKI4 (Lubang Buaya),37,,,14,57,9,57,O3,SEDANG
"2013-01-29",DKI4 (Lubang Buaya),59,,2,44,59,12,59,PM10,SEDANG
"2013-01-30",DKI4 (Lubang Buaya),55,,1,24,70,10,70,O3,SEDANG
"2013-01-31",DKI4 (Lubang Buaya),74,,1,36,101,11,101,O3,TIDAK SEHAT
"2013-07-01",DKI4 (Lubang Buaya),63,,2,17,71,10,71,O3,SEDANG
"2013-07-02",DKI4 (Lubang Buaya),82,,3,27,76,11,82,PM10,SEDANG
"2013-07-03",DKI4 (Lubang Buaya),57,,2,17,71,18,71,O3,SEDANG
"2013-07-04",DKI4 (Lubang Buaya),53,,2,20,43,15,53,PM10,SEDANG
"2013-07-05",DKI4 (Lubang Buaya),54,,2,28,64,12,64,O3,SEDANG
"2013-07-06",DKI4 (Lubang Buaya),51,,2,31,46,9,51,PM10,SEDANG
"2013-07-07",DKI4 (Lubang Buaya),83,,2,53,65,12,83,PM10,SEDANG
"2013-07-08",DKI4 (Lubang Buaya),100,,4,37,109,12,109,O3,TIDAK SEHAT
"2013-07-09",DKI4 (Lubang Buaya),72,,2,18,89,11,89,O3,SEDANG
"2013-07-10",DKI4 (Lubang Buaya),52,,1,18,104,15,104,O3,TIDAK SEHAT
"2013-07-11",DKI4 (Lubang Buaya),73,,2,45,113,11,113,O3,TIDAK SEHAT
"2013-07-12",DKI4 (Lubang Buaya),53,,2,28,88,13,88,O3,SEDANG
"2013-07-13",DKI4 (Lubang Buaya),57,,1,29,83,11,83,O3,SEDANG
"2013-07-14",DKI4 (Lubang Buaya),34,,1,12,74,8,74,O3,SEDANG
"2013-07-15",DKI4 (Lubang Buaya),61,,2,23,76,13,76,O3,SEDANG
"2013-07-16",DKI4 (Lubang Buaya),63,,2,23,66,12,66,O3,SEDANG
"2013-07-17",DKI4 (Lubang Buaya),70,,2,27,117,11,117,O3,TIDAK SEHAT
"2013-07-18",DKI4 (Lubang Buaya),,,2,20,84,10,84,O3,SEDANG
"2013-07-19",DKI4 (Lubang Buaya),64,,4,18,64,16,64,PM10,SEDANG
"2013-07-20",DKI4 (Lubang Buaya),76,,4,21,76,11,76,PM10,SEDANG
"2013-07-21",DKI4 (Lubang Buaya),76,,2,28,57,16,76,PM10,SEDANG
"2013-07-22",DKI4 (Lubang Buaya),54,,1,17,75,9,75,O3,SEDANG
"2013-07-23",DKI4 (Lubang Buaya),69,,2,35,48,13,69,PM10,SEDANG
"2013-07-24",DKI4 (Lubang Buaya),60,,3,16,64,10,64,O3,SEDANG
"2013-07-25",DKI4 (Lubang Buaya),65,,3,25,56,11,65,PM10,SEDANG
"2013-07-26",DKI4 (Lubang Buaya),57,,4,11,46,7,57,PM10,SEDANG
"2013-07-27",DKI4 (Lubang Buaya),72,,4,16,91,10,91,O3,SEDANG
"2013-07-28",DKI4 (Lubang Buaya),78,,3,41,78,14,78,PM10,SEDANG
"2013-07-29",DKI4 (Lubang Buaya),80,,4,24,115,12,115,O3,TIDAK SEHAT
"2013-07-30",DKI4 (Lubang Buaya),60,,3,16,80,15,80,O3,SEDANG
"2013-07-31",DKI4 (Lubang Buaya),75,,4,18,88,8,88,O3,SEDANG
"2013-06-01",DKI4 (Lubang Buaya),43,,1,14,81,7,81,O3,SEDANG
"2013-06-02",DKI4 (Lubang Buaya),67,,2,42,69,14,69,O3,SEDANG
"2013-06-03",DKI4 (Lubang Buaya),64,,2,20,60,11,64,PM10,SEDANG
"2013-06-04",DKI4 (Lubang Buaya),56,,1,20,45,8,56,PM10,SEDANG
"2013-06-05",DKI4 (Lubang Buaya),62,,2,24,95,16,95,O3,SEDANG
"2013-06-06",DKI4 (Lubang Buaya),53,,1,13,48,5,53,PM10,SEDANG
"2013-06-07",DKI4 (Lubang Buaya),76,,3,30,149,15,149,O3,TIDAK SEHAT
"2013-06-08",DKI4 (Lubang Buaya),111,,2,46,129,15,129,O3,TIDAK SEHAT
"2013-06-09",DKI4 (Lubang Buaya),63,,1,29,82,11,82,O3,SEDANG
"2013-06-10",DKI4 (Lubang Buaya),59,,2,27,106,15,106,O3,TIDAK SEHAT
"2013-06-11",DKI4 (Lubang Buaya),59,,2,19,116,12,116,O3,TIDAK SEHAT
"2013-06-12",DKI4 (Lubang Buaya),37,,1,18,55,10,55,O3,SEDANG
"2013-06-13",DKI4 (Lubang Buaya),61,,1,17,72,13,72,O3,SEDANG
"2013-06-14",DKI4 (Lubang Buaya),52,,2,20,46,12,52,PM10,SEDANG
"2013-06-15",DKI4 (Lubang Buaya),67,,2,18,74,11,74,O3,SEDANG
"2013-06-16",DKI4 (Lubang Buaya),83,,2,44,100,11,100,O3,SEDANG
"2013-06-17",DKI4 (Lubang Buaya),77,,1,28,100,13,100,O3,SEDANG
"2013-06-18",DKI4 (Lubang Buaya),78,,1,46,65,12,78,PM10,SEDANG
"2013-06-19",DKI4 (Lubang Buaya),64,,3,29,60,8,64,PM10,SEDANG
"2013-06-20",DKI4 (Lubang Buaya),67,,2,21,73,14,73,O3,SEDANG
"2013-06-21",DKI4 (Lubang Buaya),99,,2,62,90,13,99,PM10,SEDANG
"2013-06-22",DKI4 (Lubang Buaya),92,,2,40,82,10,92,PM10,SEDANG
"2013-06-23",DKI4 (Lubang Buaya),74,,1,21,97,7,97,O3,SEDANG
"2013-06-24",DKI4 (Lubang Buaya),106,,2,22,78,10,106,PM10,TIDAK SEHAT
"2013-06-25",DKI4 (Lubang Buaya),87,,3,18,140,15,140,O3,TIDAK SEHAT
"2013-06-26",DKI4 (Lubang Buaya),93,,3,19,101,26,101,O3,TIDAK SEHAT
"2013-06-27",DKI4 (Lubang Buaya),71,,2,20,89,14,89,O3,SEDANG
"2013-06-28",DKI4 (Lubang Buaya),59,,3,15,56,12,59,PM10,SEDANG
"2013-06-29",DKI4 (Lubang Buaya),85,,3,44,79,12,85,PM10,SEDANG
"2013-06-30",DKI4 (Lubang Buaya),73,,2,35,69,13,73,PM10,SEDANG
"2013-03-01",DKI4 (Lubang Buaya),36,,,9,44,5,44,O3,BAIK
"2013-03-02",DKI4 (Lubang Buaya),54,,1,13,80,8,80,O3,SEDANG
"2013-03-03",DKI4 (Lubang Buaya),63,,1,33,64,11,64,O3,SEDANG
"2013-03-04",DKI4 (Lubang Buaya),46,,,17,72,9,72,O3,SEDANG
"2013-03-05",DKI4 (Lubang Buaya),34,,1,13,52,10,52,O3,SEDANG
"2013-03-06",DKI4 (Lubang Buaya),90,,3,68,95,17,95,O3,SEDANG
"2013-03-07",DKI4 (Lubang Buaya),69,,2,48,117,22,117,O3,TIDAK SEHAT
"2013-03-08",DKI4 (Lubang Buaya),64,,5,23,69,10,69,O3,SEDANG
"2013-03-09",DKI4 (Lubang Buaya),59,,2,48,67,11,67,O3,SEDANG
"2013-03-10",DKI4 (Lubang Buaya),46,,,22,35,5,46,PM10,BAIK
"2013-03-11",DKI4 (Lubang Buaya),51,,1,18,32,5,51,PM10,SEDANG
"2013-03-12",DKI4 (Lubang Buaya),57,,1,30,119,14,119,O3,TIDAK SEHAT
"2013-03-13",DKI4 (Lubang Buaya),58,,1,33,33,11,58,PM10,SEDANG
"2013-03-14",DKI4 (Lubang Buaya),55,,3,16,129,15,129,O3,TIDAK SEHAT
"2013-03-15",DKI4 (Lubang Buaya),82,,3,38,104,13,104,O3,TIDAK SEHAT
"2013-03-16",DKI4 (Lubang Buaya),56,,2,19,77,8,77,O3,SEDANG
"2013-03-17",DKI4 (Lubang Buaya),51,,1,26,59,7,59,O3,SEDANG
"2013-03-18",DKI4 (Lubang Buaya),61,,1,30,48,10,61,PM10,SEDANG
"2013-03-19",DKI4 (Lubang Buaya),63,,3,15,81,13,81,O3,SEDANG
"2013-03-20",DKI4 (Lubang Buaya),68,,4,22,82,14,82,O3,SEDANG
"2013-03-21",DKI4 (Lubang Buaya),60,,1,21,65,14,65,O3,SEDANG
"2013-03-22",DKI4 (Lubang Buaya),75,,2,42,68,14,75,PM10,SEDANG
"2013-03-23",DKI4 (Lubang Buaya),67,,1,19,66,12,67,PM10,SEDANG
"2013-03-24",DKI4 (Lubang Buaya),53,,1,29,65,11,65,O3,SEDANG
"2013-03-25",DKI4 (Lubang Buaya),56,,2,18,89,14,89,O3,SEDANG
"2013-03-26",DKI4 (Lubang Buaya),67,,1,23,92,11,92,O3,SEDANG
"2013-03-27",DKI4 (Lubang Buaya),73,,2,24,107,12,107,O3,TIDAK SEHAT
"2013-03-28",DKI4 (Lubang Buaya),96,,4,68,124,22,124,O3,TIDAK SEHAT
"2013-03-29",DKI4 (Lubang Buaya),78,,1,36,69,18,78,PM10,SEDANG
"2013-03-30",DKI4 (Lubang Buaya),56,,1,23,54,12,56,PM10,SEDANG
"2013-03-31",DKI4 (Lubang Buaya),54,,2,23,98,10,98,O3,SEDANG
"2013-05-01",DKI4 (Lubang Buaya),71,,2,17,74,11,74,O3,SEDANG
"2013-05-02",DKI4 (Lubang Buaya),48,,2,14,75,11,75,O3,SEDANG
"2013-05-03",DKI4 (Lubang Buaya),66,,3,17,64,10,66,PM10,SEDANG
"2013-05-04",DKI4 (Lubang Buaya),78,,2,21,87,11,87,O3,SEDANG
"2013-05-05",DKI4 (Lubang Buaya),76,,2,20,68,11,76,PM10,SEDANG
"2013-05-06",DKI4 (Lubang Buaya),89,,2,30,113,13,113,O3,TIDAK SEHAT
"2013-05-07",DKI4 (Lubang Buaya),89,,2,32,79,11,89,PM10,SEDANG
"2013-05-08",DKI4 (Lubang Buaya),52,,2,21,71,15,71,O3,SEDANG
"2013-05-09",DKI4 (Lubang Buaya),66,,3,17,77,10,77,O3,SEDANG
"2013-05-10",DKI4 (Lubang Buaya),74,,2,25,83,11,83,O3,SEDANG
"2013-05-11",DKI4 (Lubang Buaya),68,,4,30,81,15,81,O3,SEDANG
"2013-05-12",DKI4 (Lubang Buaya),57,,3,20,110,15,110,O3,TIDAK SEHAT
"2013-05-13",DKI4 (Lubang Buaya),69,,2,24,47,14,69,PM10,SEDANG
"2013-05-14",DKI4 (Lubang Buaya),90,,2,43,78,27,90,PM10,SEDANG
"2013-05-15",DKI4 (Lubang Buaya),82,,,40,52,13,82,PM10,SEDANG
"2013-05-16",DKI4 (Lubang Buaya),69,,3,35,64,14,69,PM10,SEDANG
"2013-05-17",DKI4 (Lubang Buaya),87,,,20,77,9,87,PM10,SEDANG
"2013-05-18",DKI4 (Lubang Buaya),61,,,29,135,15,135,O3,TIDAK SEHAT
"2013-05-19",DKI4 (Lubang Buaya),72,,,27,133,11,133,O3,TIDAK SEHAT
"2013-05-20",DKI4 (Lubang Buaya),48,,,18,107,7,107,O3,TIDAK SEHAT
"2013-05-21",DKI4 (Lubang Buaya),81,,,32,105,11,105,O3,TIDAK SEHAT
"2013-05-22",DKI4 (Lubang Buaya),70,,,23,58,9,70,PM10,SEDANG
"2013-05-23",DKI4 (Lubang Buaya),68,,1,53,107,10,107,O3,TIDAK SEHAT
"2013-05-24",DKI4 (Lubang Buaya),59,,2,20,111,16,111,O3,TIDAK SEHAT
"2013-05-25",DKI4 (Lubang Buaya),65,,,19,99,13,99,O3,SEDANG
"2013-05-26",DKI4 (Lubang Buaya),63,,1,20,103,15,103,O3,TIDAK SEHAT
"2013-05-27",DKI4 (Lubang Buaya),88,,1,32,83,15,88,PM10,SEDANG
"2013-05-28",DKI4 (Lubang Buaya),70,,2,31,64,14,70,PM10,SEDANG
"2013-05-29",DKI4 (Lubang Buaya),79,,2,63,120,14,120,O3,TIDAK SEHAT
"2013-05-30",DKI4 (Lubang Buaya),59,,1,20,75,11,75,O3,SEDANG
"2013-05-31",DKI4 (Lubang Buaya),37,,1,20,60,8,60,O3,SEDANG
"2013-11-01",DKI4 (Lubang Buaya),58,,3,22,130,,130,O3,TIDAK SEHAT
"2013-11-02",DKI4 (Lubang Buaya),57,,3,22,95,4,95,O3,SEDANG
"2013-11-03",DKI4 (Lubang Buaya),70,,4,22,74,10,74,O3,SEDANG
"2013-11-04",DKI4 (Lubang Buaya),62,,4,15,102,10,102,O3,TIDAK SEHAT
"2013-11-05",DKI4 (Lubang Buaya),68,,3,23,100,13,100,O3,SEDANG
"2013-11-06",DKI4 (Lubang Buaya),77,,4,37,159,14,159,O3,TIDAK SEHAT
"2013-11-07",DKI4 (Lubang Buaya),80,,4,25,152,13,152,O3,TIDAK SEHAT
"2013-11-08",DKI4 (Lubang Buaya),58,,3,10,132,12,132,O3,TIDAK SEHAT
"2013-11-09",DKI4 (Lubang Buaya),47,,2,29,101,12,101,O3,TIDAK SEHAT
"2013-11-10",DKI4 (Lubang Buaya),67,,3,25,119,13,119,O3,TIDAK SEHAT
"2013-11-11",DKI4 (Lubang Buaya),56,,3,20,157,10,157,O3,TIDAK SEHAT
"2013-11-12",DKI4 (Lubang Buaya),59,,6,12,67,16,67,O3,SEDANG
"2013-11-13",DKI4 (Lubang Buaya),51,,3,15,94,10,94,O3,SEDANG
"2013-11-14",DKI4 (Lubang Buaya),56,,3,32,106,11,106,O3,TIDAK SEHAT
"2013-11-15",DKI4 (Lubang Buaya),55,,3,23,66,9,66,O3,SEDANG
"2013-11-16",DKI4 (Lubang Buaya),41,,4,8,97,8,97,O3,SEDANG
"2013-11-17",DKI4 (Lubang Buaya),41,,3,16,111,8,111,O3,TIDAK SEHAT
"2013-11-18",DKI4 (Lubang Buaya),34,,2,14,82,,82,O3,SEDANG
"2013-11-19",DKI4 (Lubang Buaya),44,,3,13,36,6,44,PM10,BAIK
"2013-11-20",DKI4 (Lubang Buaya),50,,3,11,25,6,50,PM10,BAIK
"2013-11-21",DKI4 (Lubang Buaya),57,,3,13,,11,57,PM10,SEDANG
"2013-11-22",DKI4 (Lubang Buaya),56,,6,9,,10,56,PM10,SEDANG
"2013-11-23",DKI4 (Lubang Buaya),67,,9,10,85,,85,O3,SEDANG
"2013-11-24",DKI4 (Lubang Buaya),60,,4,6,147,,147,O3,TIDAK SEHAT
"2013-11-25",DKI4 (Lubang Buaya),53,,7,6,147,,147,O3,TIDAK SEHAT
"2013-11-26",DKI4 (Lubang Buaya),63,,5,9,,13,63,PM10,SEDANG
"2013-11-27",DKI4 (Lubang Buaya),43,,4,12,78,9,78,O3,SEDANG
"2013-11-28",DKI4 (Lubang Buaya),60,,4,11,127,8,127,O3,TIDAK SEHAT
"2013-11-29",DKI4 (Lubang Buaya),54,,5,18,140,,140,O3,TIDAK SEHAT
"2013-11-30",DKI4 (Lubang Buaya),51,,6,5,151,,151,O3,TIDAK SEHAT
"2013-10-01",DKI4 (Lubang Buaya),101,,8,21,79,23,101,PM10,TIDAK SEHAT
"2013-10-02",DKI4 (Lubang Buaya),82,,3,16,82,11,82,PM10,SEDANG
"2013-10-03",DKI4 (Lubang Buaya),69,,4,15,78,13,78,O3,SEDANG
"2013-10-04",DKI4 (Lubang Buaya),85,,4,16,134,10,134,O3,TIDAK SEHAT
"2013-10-05",DKI4 (Lubang Buaya),78,,4,14,93,14,93,O3,SEDANG
"2013-10-06",DKI4 (Lubang Buaya),74,,5,15,100,15,100,O3,SEDANG
"2013-10-07",DKI4 (Lubang Buaya),62,,6,9,85,9,85,O3,SEDANG
"2013-10-08",DKI4 (Lubang Buaya),76,,4,18,87,9,87,O3,SEDANG
"2013-10-09",DKI4 (Lubang Buaya),62,,6,12,78,9,78,O3,SEDANG
"2013-10-10",DKI4 (Lubang Buaya),66,,5,8,82,12,82,O3,SEDANG
"2013-10-11",DKI4 (Lubang Buaya),67,,6,17,105,8,105,O3,TIDAK SEHAT
"2013-10-12",DKI4 (Lubang Buaya),61,,10,9,118,15,118,O3,TIDAK SEHAT
"2013-10-13",DKI4 (Lubang Buaya),67,,4,11,119,8,119,O3,TIDAK SEHAT
"2013-10-14",DKI4 (Lubang Buaya),65,,3,36,120,9,120,O3,TIDAK SEHAT
"2013-10-15",DKI4 (Lubang Buaya),54,,4,9,67,9,67,O3,SEDANG
"2013-10-16",DKI4 (Lubang Buaya),76,,4,17,63,9,76,PM10,SEDANG
"2013-10-17",DKI4 (Lubang Buaya),72,,4,11,45,8,72,PM10,SEDANG
"2013-10-18",DKI4 (Lubang Buaya),73,,4,8,83,8,83,O3,SEDANG
"2013-10-19",DKI4 (Lubang Buaya),74,,4,32,117,11,117,O3,TIDAK SEHAT
"2013-10-20",DKI4 (Lubang Buaya),51,,3,10,65,8,65,O3,SEDANG
"2013-10-21",DKI4 (Lubang Buaya),60,,5,14,95,16,95,O3,SEDANG
"2013-10-22",DKI4 (Lubang Buaya),80,,5,20,75,20,80,PM10,SEDANG
"2013-10-23",DKI4 (Lubang Buaya),54,,3,18,79,15,79,O3,SEDANG
"2013-10-24",DKI4 (Lubang Buaya),62,,3,19,78,12,78,O3,SEDANG
"2013-10-25",DKI4 (Lubang Buaya),70,,3,19,159,14,159,O3,TIDAK SEHAT
"2013-10-26",DKI4 (Lubang Buaya),105,,4,44,83,19,105,PM10,TIDAK SEHAT
"2013-10-27",DKI4 (Lubang Buaya),,,4,37,78,10,78,O3,SEDANG
"2013-10-28",DKI4 (Lubang Buaya),,,6,21,124,9,124,O3,TIDAK SEHAT
"2013-10-29",DKI4 (Lubang Buaya),54,,2,23,125,,125,O3,TIDAK SEHAT
"2013-10-30",DKI4 (Lubang Buaya),54,,3,26,95,12,95,O3,SEDANG
"2013-10-31",DKI4 (Lubang Buaya),60,,3,21,120,,120,O3,TIDAK SEHAT
"2013-09-01",DKI4 (Lubang Buaya),74,,2,16,57,7,74,PM10,SEDANG
"2013-09-02",DKI4 (Lubang Buaya),76,,3,12,78,8,78,O3,SEDANG
"2013-09-03",DKI4 (Lubang Buaya),82,,4,19,84,8,84,O3,SEDANG
"2013-09-04",DKI4 (Lubang Buaya),65,,2,11,92,9,92,O3,SEDANG
"2013-09-05",DKI4 (Lubang Buaya),77,,3,19,85,14,85,O3,SEDANG
"2013-09-06",DKI4 (Lubang Buaya),61,,2,13,123,12,123,O3,TIDAK SEHAT
"2013-09-07",DKI4 (Lubang Buaya),68,,3,20,78,13,78,O3,SEDANG
"2013-09-08",DKI4 (Lubang Buaya),62,,3,16,85,10,85,O3,SEDANG
"2013-09-09",DKI4 (Lubang Buaya),66,,3,19,85,13,85,O3,SEDANG
"2013-09-10",DKI4 (Lubang Buaya),74,,4,25,77,16,77,O3,SEDANG
"2013-09-11",DKI4 (Lubang Buaya),77,,3,16,89,11,89,O3,SEDANG
"2013-09-12",DKI4 (Lubang Buaya),76,,5,13,65,12,76,PM10,SEDANG
"2013-09-13",DKI4 (Lubang Buaya),83,,4,18,101,11,101,O3,TIDAK SEHAT
"2013-09-14",DKI4 (Lubang Buaya),71,,3,14,113,10,113,O3,TIDAK SEHAT
"2013-09-15",DKI4 (Lubang Buaya),57,,5,11,88,9,88,O3,SEDANG
"2013-09-16",DKI4 (Lubang Buaya),54,,4,11,51,9,54,PM10,SEDANG
"2013-09-17",DKI4 (Lubang Buaya),59,,5,11,91,10,91,O3,SEDANG
"2013-09-18",DKI4 (Lubang Buaya),67,,4,16,110,11,110,O3,TIDAK SEHAT
"2013-09-19",DKI4 (Lubang Buaya),71,,4,15,75,18,75,O3,SEDANG
"2013-09-20",DKI4 (Lubang Buaya),71,,4,17,74,12,74,O3,SEDANG
"2013-09-21",DKI4 (Lubang Buaya),70,,6,14,95,18,95,O3,SEDANG
"2013-09-22",DKI4 (Lubang Buaya),67,,3,21,72,17,72,O3,SEDANG
"2013-09-23",DKI4 (Lubang Buaya),69,,4,11,,9,69,PM10,SEDANG
"2013-09-24",DKI4 (Lubang Buaya),76,,5,12,59,13,76,PM10,SEDANG
"2013-09-25",DKI4 (Lubang Buaya),73,,5,16,,10,73,PM10,SEDANG
"2013-09-26",DKI4 (Lubang Buaya),67,,4,17,100,16,100,O3,SEDANG
"2013-09-27",DKI4 (Lubang Buaya),62,,4,13,118,17,118,O3,TIDAK SEHAT
"2013-09-28",DKI4 (Lubang Buaya),72,,6,13,86,17,86,O3,SEDANG
"2013-09-29",DKI4 (Lubang Buaya),77,,10,15,88,12,88,O3,SEDANG
"2013-09-30",DKI4 (Lubang Buaya),66,,6,12,60,12,66,PM10,SEDANG
"2014-08-01",DKI4 (Lubang Buaya),56,,11,8,72,7,72,O3,SEDANG
"2014-08-02",DKI4 (Lubang Buaya),63,,12,7,64,9,64,O3,SEDANG
"2014-08-03",DKI4 (Lubang Buaya),77,,10,17,,11,77,PM10,SEDANG
"2014-08-04",DKI4 (Lubang Buaya),60,,9,14,,9,60,PM10,SEDANG
"2014-08-05",DKI4 (Lubang Buaya),59,,11,8,,8,59,PM10,SEDANG
"2014-08-06",DKI4 (Lubang Buaya),53,,12,6,,8,53,PM10,SEDANG
"2014-08-07",DKI4 (Lubang Buaya),64,,12,7,,8,64,PM10,SEDANG
"2014-08-08",DKI4 (Lubang Buaya),70,,12,14,,12,70,PM10,SEDANG
"2014-08-09",DKI4 (Lubang Buaya),71,,12,14,,10,71,PM10,SEDANG
"2014-08-10",DKI4 (Lubang Buaya),39,,12,8,,8,39,PM10,BAIK
"2014-08-11",DKI4 (Lubang Buaya),,,13,9,56,11,56,O3,SEDANG
"2014-08-12",DKI4 (Lubang Buaya),,,11,12,,13,13,NO2,BAIK
"2014-08-13",DKI4 (Lubang Buaya),59,,12,11,,10,59,PM10,SEDANG
"2014-08-14",DKI4 (Lubang Buaya),73,,12,10,50,10,73,PM10,SEDANG
"2014-08-15",DKI4 (Lubang Buaya),65,,12,10,81,11,81,O3,SEDANG
"2014-08-16",DKI4 (Lubang Buaya),56,,12,7,51,12,56,PM10,SEDANG
"2014-08-17",DKI4 (Lubang Buaya),66,,12,16,,10,66,PM10,SEDANG
"2014-08-18",DKI4 (Lubang Buaya),70,,13,16,,14,70,PM10,SEDANG
"2014-08-19",DKI4 (Lubang Buaya),82,,13,14,,21,82,PM10,SEDANG
"2014-08-20",DKI4 (Lubang Buaya),75,,13,12,,13,75,PM10,SEDANG
"2014-08-21",DKI4 (Lubang Buaya),93,,14,16,,14,93,PM10,SEDANG
"2014-08-22",DKI4 (Lubang Buaya),108,,11,14,,11,108,PM10,TIDAK SEHAT
"2014-08-23",DKI4 (Lubang Buaya),76,,13,11,67,9,76,PM10,SEDANG
"2014-08-24",DKI4 (Lubang Buaya),75,,12,8,54,8,75,PM10,SEDANG
"2014-08-25",DKI4 (Lubang Buaya),72,,11,12,69,9,72,PM10,SEDANG
"2014-08-26",DKI4 (Lubang Buaya),68,,19,12,76,20,76,O3,SEDANG
"2014-08-27",DKI4 (Lubang Buaya),84,,12,13,56,15,84,PM10,SEDANG
"2014-08-28",DKI4 (Lubang Buaya),72,,13,9,57,12,72,PM10,SEDANG
"2014-08-29",DKI4 (Lubang Buaya),71,,12,9,63,10,71,PM10,SEDANG
"2014-08-30",DKI4 (Lubang Buaya),78,,12,13,58,12,78,PM10,SEDANG
"2014-08-31",DKI4 (Lubang Buaya),80,,13,9,61,7,80,PM10,SEDANG
"2014-04-01",DKI4 (Lubang Buaya),74,,9,27,71,15,74,PM10,SEDANG
"2014-04-02",DKI4 (Lubang Buaya),68,,7,16,87,11,87,O3,SEDANG
"2014-04-03",DKI4 (Lubang Buaya),61,,8,37,71,15,71,O3,SEDANG
"2014-04-04",DKI4 (Lubang Buaya),69,,,,,,69,PM10,SEDANG
"2014-04-05",DKI4 (Lubang Buaya),61,,8,18,82,16,82,O3,SEDANG
"2014-04-06",DKI4 (Lubang Buaya),36,,8,8,52,12,52,O3,SEDANG
"2014-04-07",DKI4 (Lubang Buaya),28,,8,9,41,8,41,O3,BAIK
"2014-04-08",DKI4 (Lubang Buaya),41,,7,15,46,8,46,O3,BAIK
"2014-04-09",DKI4 (Lubang Buaya),31,,7,9,32,4,32,O3,BAIK
"2014-04-10",DKI4 (Lubang Buaya),43,,7,12,30,5,43,PM10,BAIK
"2014-04-11",DKI4 (Lubang Buaya),63,,8,30,42,9,63,PM10,SEDANG
"2014-04-12",DKI4 (Lubang Buaya),70,,7,19,49,9,70,PM10,SEDANG
